customer_id,date,type,category,amount,description,month
SBI10004,2024-03-24,debit,dining,1709,DINING PURCHASE,3
SBI10004,2024-03-24,debit,shopping,5601,SHOPPING PURCHASE,3
SBI10004,2024-03-27,debit,entertainment,799,ENTERTAINMENT PURCHASE,3
SBI10004,2024-03-27,debit,travel,359,TRAVEL PURCHASE,3
SBI10004,2024-03-28,debit,entertainment,974,ENTERTAINMENT PURCHASE,3
SBI10004,2024-03-31,credit,salary,49378,SALARY CREDIT,4
SBI10004,2024-04-02,credit,savings_transfer,3859,SELF TRANSFER TO SAVINGS,4
SBI10004,2024-04-02,debit,dining,1295,DINING PURCHASE,4
SBI10004,2024-04-03,debit,travel,1534,TRAVEL PURCHASE,4
SBI10004,2024-04-06,debit,groceries,918,GROCERIES PURCHASE,4
SBI10004,2024-04-09,debit,shopping,1524,SHOPPING PURCHASE,4
SBI10004,2024-04-12,debit,fuel,2399,FUEL PURCHASE,4
SBI10004,2024-04-14,debit,medical,1476,MEDICAL PURCHASE,4
SBI10004,2024-04-16,debit,groceries,1389,GROCERIES PURCHASE,4
SBI10004,2024-04-24,debit,fuel,533,FUEL PURCHASE,4
SBI10004,2024-04-30,credit,salary,49588,SALARY CREDIT,5
SBI10004,2024-05-02,credit,savings_transfer,8330,SELF TRANSFER TO SAVINGS,5
SBI10004,2024-05-03,debit,entertainment,1312,ENTERTAINMENT PURCHASE,5
SBI10004,2024-05-04,debit,groceries,3646,GROCERIES PURCHASE,5
SBI10004,2024-05-06,debit,fuel,1287,FUEL PURCHASE,5
SBI10004,2024-05-09,debit,groceries,3677,GROCERIES PURCHASE,5
SBI10004,2024-05-09,debit,utilities,1185,UTILITIES PURCHASE,5
SBI10004,2024-05-11,debit,shopping,1799,SHOPPING PURCHASE,5
SBI10004,2024-05-13,debit,travel,3928,TRAVEL PURCHASE,5
SBI10004,2024-05-15,debit,travel,1069,TRAVEL PURCHASE,5
SBI10004,2024-05-16,debit,travel,3487,TRAVEL PURCHASE,5
SBI10004,2024-05-24,debit,travel,574,TRAVEL PURCHASE,5
SBI10004,2024-05-24,debit,groceries,2751,GROCERIES PURCHASE,5
SBI10004,2024-05-27,debit,utilities,499,UTILITIES PURCHASE,5
SBI10004,2024-05-27,debit,shopping,3625,SHOPPING PURCHASE,5
SBI10004,2024-05-30,credit,salary,49528,SALARY CREDIT,6
SBI10004,2024-06-01,credit,savings_transfer,4681,SELF TRANSFER TO SAVINGS,6
SBI10004,2024-06-01,debit,groceries,2880,GROCERIES PURCHASE,6
SBI10004,2024-06-01,debit,groceries,1956,GROCERIES PURCHASE,6
SBI10004,2024-06-02,debit,fuel,1886,FUEL PURCHASE,6
SBI10004,2024-06-03,debit,travel,2233,TRAVEL PURCHASE,6
SBI10004,2024-06-04,debit,utilities,1199,UTILITIES PURCHASE,6
SBI10004,2024-06-07,debit,utilities,522,UTILITIES PURCHASE,6
SBI10004,2024-06-10,debit,entertainment,230,ENTERTAINMENT PURCHASE,6
SBI10004,2024-06-11,debit,dining,1778,DINING PURCHASE,6
SBI10004,2024-06-12,debit,utilities,697,UTILITIES PURCHASE,6
SBI10004,2024-06-22,debit,fuel,2942,FUEL PURCHASE,6
SBI10004,2024-06-22,debit,dining,1298,DINING PURCHASE,6
SBI10004,2024-06-25,debit,dining,765,DINING PURCHASE,6
SBI10004,2024-06-27,debit,groceries,3230,GROCERIES PURCHASE,6
SBI10005,2024-01-01,credit,salary,47309,SALARY CREDIT,1
SBI10005,2024-01-02,debit,fuel,2572,FUEL PURCHASE,1
SBI10005,2024-01-03,credit,savings_transfer,4638,SELF TRANSFER TO SAVINGS,1
SBI10005,2024-01-03,debit,shopping,4475,SHOPPING PURCHASE,1
SBI10005,2024-01-04,debit,dining,1287,DINING PURCHASE,1
SBI10005,2024-01-08,debit,fuel,2821,FUEL PURCHASE,1
SBI10005,2024-01-16,debit,dining,805,DINING PURCHASE,1
SBI10005,2024-01-19,debit,fuel,1707,FUEL PURCHASE,1
SBI10005,2024-01-19,debit,dining,912,DINING PURCHASE,1
SBI10005,2024-01-19,debit,shopping,3507,SHOPPING PURCHASE,1
SBI10005,2024-01-24,debit,groceries,2047,GROCERIES PURCHASE,1
SBI10005,2024-01-25,debit,fuel,1290,FUEL PURCHASE,1
SBI10005,2024-01-25,debit,medical,751,MEDICAL PURCHASE,1
SBI10005,2024-01-25,debit,medical,2118,MEDICAL PURCHASE,1
SBI10005,2024-01-29,debit,shopping,7310,SHOPPING PURCHASE,1
SBI10005,2024-01-31,credit,salary,47459,SALARY CREDIT,2
SBI10005,2024-02-02,credit,savings_transfer,7613,SELF TRANSFER TO SAVINGS,2
SBI10005,2024-02-02,debit,utilities,465,UTILITIES PURCHASE,2
SBI10005,2024-02-04,debit,medical,594,MEDICAL PURCHASE,2
SBI10005,2024-02-07,debit,entertainment,1273,ENTERTAINMENT PURCHASE,2
SBI10005,2024-02-11,debit,travel,818,TRAVEL PURCHASE,2
SBI10005,2024-02-14,debit,medical,2825,MEDICAL PURCHASE,2
SBI10005,2024-02-20,debit,dining,779,DINING PURCHASE,2
SBI10005,2024-02-25,debit,medical,2740,MEDICAL PURCHASE,2
SBI10005,2024-02-25,debit,fuel,2758,FUEL PURCHASE,2
SBI10005,2024-03-01,credit,salary,47253,SALARY CREDIT,3
SBI10005,2024-03-03,credit,savings_transfer,8611,SELF TRANSFER TO SAVINGS,3
SBI10005,2024-03-03,debit,utilities,1369,UTILITIES PURCHASE,3
SBI10005,2024-03-03,debit,shopping,3501,SHOPPING PURCHASE,3
SBI10005,2024-03-08,debit,groceries,3185,GROCERIES PURCHASE,3
SBI10005,2024-03-17,debit,utilities,592,UTILITIES PURCHASE,3
SBI10005,2024-03-18,debit,shopping,833,SHOPPING PURCHASE,3
SBI10005,2024-03-19,debit,medical,1903,MEDICAL PURCHASE,3
SBI10005,2024-03-21,debit,travel,880,TRAVEL PURCHASE,3
SBI10005,2024-03-23,debit,entertainment,1203,ENTERTAINMENT PURCHASE,3
SBI10005,2024-03-27,debit,fuel,748,FUEL PURCHASE,3
SBI10005,2024-03-27,debit,medical,438,MEDICAL PURCHASE,3
SBI10005,2024-03-28,debit,fuel,827,FUEL PURCHASE,3
SBI10005,2024-03-31,credit,salary,47822,SALARY CREDIT,4
SBI10005,2024-04-02,credit,savings_transfer,2880,SELF TRANSFER TO SAVINGS,4
SBI10005,2024-04-04,debit,utilities,673,UTILITIES PURCHASE,4
SBI10005,2024-04-04,debit,entertainment,541,ENTERTAINMENT PURCHASE,4
SBI10005,2024-04-07,debit,utilities,1263,UTILITIES PURCHASE,4
SBI10005,2024-04-07,debit,entertainment,595,ENTERTAINMENT PURCHASE,4
SBI10005,2024-04-12,debit,fuel,1790,FUEL PURCHASE,4
SBI10005,2024-04-18,debit,dining,1022,DINING PURCHASE,4
SBI10005,2024-04-19,debit,travel,1765,TRAVEL PURCHASE,4
SBI10005,2024-04-22,debit,medical,2078,MEDICAL PURCHASE,4
SBI10005,2024-04-22,debit,medical,847,MEDICAL PURCHASE,4
SBI10005,2024-04-24,debit,entertainment,416,ENTERTAINMENT PURCHASE,4
SBI10005,2024-04-25,debit,entertainment,1496,ENTERTAINMENT PURCHASE,4
SBI10005,2024-04-28,debit,medical,1722,MEDICAL PURCHASE,4
SBI10005,2024-04-30,credit,salary,47511,SALARY CREDIT,5
SBI10005,2024-05-01,debit,shopping,2960,SHOPPING PURCHASE,5
SBI10005,2024-05-02,credit,savings_transfer,8273,SELF TRANSFER TO SAVINGS,5
SBI10005,2024-05-04,debit,dining,277,DINING PURCHASE,5
SBI10005,2024-05-05,debit,emi,39327,LOAN EMI PAYMENT,5
SBI10005,2024-05-07,debit,travel,2879,TRAVEL PURCHASE,5
SBI10005,2024-05-10,debit,groceries,2940,GROCERIES PURCHASE,5
SBI10005,2024-05-12,debit,shopping,4206,SHOPPING PURCHASE,5
SBI10005,2024-05-12,debit,fuel,1139,FUEL PURCHASE,5
SBI10005,2024-05-13,debit,travel,4807,TRAVEL PURCHASE,5
SBI10005,2024-05-13,debit,fuel,500,FUEL PURCHASE,5
SBI10005,2024-05-17,debit,groceries,1053,GROCERIES PURCHASE,5
SBI10005,2024-05-18,debit,shopping,4688,SHOPPING PURCHASE,5
SBI10005,2024-05-25,debit,groceries,3866,GROCERIES PURCHASE,5
SBI10005,2024-05-30,credit,salary,47212,SALARY CREDIT,6
SBI10005,2024-06-01,credit,savings_transfer,4269,SELF TRANSFER TO SAVINGS,6
SBI10005,2024-06-02,debit,entertainment,1797,ENTERTAINMENT PURCHASE,6
SBI10005,2024-06-04,debit,emi,39592,LOAN EMI PAYMENT,6
SBI10005,2024-06-08,debit,travel,2760,TRAVEL PURCHASE,6
SBI10005,2024-06-15,debit,dining,1891,DINING PURCHASE,6
SBI10005,2024-06-18,debit,utilities,1018,UTILITIES PURCHASE,6
SBI10005,2024-06-19,debit,utilities,815,UTILITIES PURCHASE,6
SBI10005,2024-06-23,debit,travel,932,TRAVEL PURCHASE,6
SBI10005,2024-06-23,debit,groceries,3810,GROCERIES PURCHASE,6
SBI10005,2024-06-24,debit,groceries,1869,GROCERIES PURCHASE,6
SBI10005,2024-06-25,debit,medical,2176,MEDICAL PURCHASE,6
SBI10005,2024-06-26,debit,medical,1978,MEDICAL PURCHASE,6
SBI10005,2024-06-27,debit,entertainment,446,ENTERTAINMENT PURCHASE,6
SBI10006,2024-01-01,credit,salary,58626,SALARY CREDIT,1
SBI10006,2024-01-03,credit,savings_transfer,9641,SELF TRANSFER TO SAVINGS,1
SBI10006,2024-01-03,debit,entertainment,824,ENTERTAINMENT PURCHASE,1
SBI10006,2024-01-06,debit,emi,10649,EMI PAYMENT,1
SBI10006,2024-01-06,debit,travel,713,TRAVEL PURCHASE,1
SBI10006,2024-01-06,debit,dining,888,DINING PURCHASE,1
SBI10006,2024-01-09,debit,utilities,1084,UTILITIES PURCHASE,1
SBI10006,2024-01-12,debit,groceries,2711,GROCERIES PURCHASE,1
SBI10006,2024-01-12,debit,dining,1228,DINING PURCHASE,1
SBI10006,2024-01-16,debit,entertainment,1741,ENTERTAINMENT PURCHASE,1
SBI10006,2024-01-27,debit,shopping,3730,SHOPPING PURCHASE,1
SBI10006,2024-01-31,credit,salary,57820,SALARY CREDIT,2
SBI10006,2024-02-02,credit,savings_transfer,7068,SELF TRANSFER TO SAVINGS,2
SBI10006,2024-02-05,debit,emi,10648,EMI PAYMENT,2
SBI10006,2024-02-08,debit,travel,886,TRAVEL PURCHASE,2
SBI10006,2024-02-09,debit,entertainment,374,ENTERTAINMENT PURCHASE,2
SBI10006,2024-02-13,debit,fuel,2840,FUEL PURCHASE,2
SBI10006,2024-02-17,debit,entertainment,1089,ENTERTAINMENT PURCHASE,2
SBI10006,2024-02-18,debit,fuel,1311,FUEL PURCHASE,2
SBI10006,2024-02-18,debit,travel,4594,TRAVEL PURCHASE,2
SBI10006,2024-02-25,debit,dining,476,DINING PURCHASE,2
SBI10006,2024-02-25,debit,shopping,4023,SHOPPING PURCHASE,2
SBI10006,2024-03-01,credit,salary,58067,SALARY CREDIT,3
SBI10006,2024-03-03,credit,savings_transfer,8893,SELF TRANSFER TO SAVINGS,3
SBI10006,2024-03-03,debit,fuel,1456,FUEL PURCHASE,3
SBI10006,2024-03-06,debit,emi,10561,EMI PAYMENT,3
SBI10006,2024-03-12,debit,travel,3122,TRAVEL PURCHASE,3
SBI10006,2024-03-13,debit,entertainment,913,ENTERTAINMENT PURCHASE,3
SBI10006,2024-03-13,debit,dining,1462,DINING PURCHASE,3
SBI10006,2024-03-21,debit,fuel,1097,FUEL PURCHASE,3
SBI10006,2024-03-23,debit,utilities,1047,UTILITIES PURCHASE,3
SBI10006,2024-03-23,debit,travel,3362,TRAVEL PURCHASE,3
SBI10006,2024-03-26,debit,groceries,1748,GROCERIES PURCHASE,3
SBI10006,2024-03-26,debit,dining,1691,DINING PURCHASE,3
SBI10006,2024-03-31,credit,salary,58609,SALARY CREDIT,4
SBI10006,2024-04-01,debit,shopping,3312,SHOPPING PURCHASE,4
SBI10006,2024-04-01,debit,fuel,1859,FUEL PURCHASE,4
SBI10006,2024-04-02,credit,savings_transfer,3661,SELF TRANSFER TO SAVINGS,4
SBI10006,2024-04-05,debit,emi,10645,EMI PAYMENT,4
SBI10006,2024-04-07,debit,travel,4776,TRAVEL PURCHASE,4
SBI10006,2024-04-10,debit,utilities,1121,UTILITIES PURCHASE,4
SBI10006,2024-04-18,debit,shopping,4456,SHOPPING PURCHASE,4
SBI10006,2024-04-20,debit,travel,1509,TRAVEL PURCHASE,4
SBI10006,2024-04-23,debit,dining,1631,DINING PURCHASE,4
SBI10006,2024-04-24,debit,travel,4707,TRAVEL PURCHASE,4
SBI10006,2024-04-30,credit,salary,58420,SALARY CREDIT,5
SBI10006,2024-05-02,credit,savings_transfer,3072,SELF TRANSFER TO SAVINGS,5
SBI10006,2024-05-02,debit,shopping,4308,SHOPPING PURCHASE,5
SBI10006,2024-05-03,debit,groceries,2091,GROCERIES PURCHASE,5
SBI10006,2024-05-05,debit,emi,10565,EMI PAYMENT,5
SBI10006,2024-05-06,debit,shopping,992,SHOPPING PURCHASE,5
SBI10006,2024-05-07,debit,shopping,6965,SHOPPING PURCHASE,5
SBI10006,2024-05-08,debit,entertainment,979,ENTERTAINMENT PURCHASE,5
SBI10006,2024-05-10,debit,groceries,3159,GROCERIES PURCHASE,5
SBI10006,2024-05-22,debit,shopping,7480,SHOPPING PURCHASE,5
SBI10006,2024-05-28,debit,medical,641,MEDICAL PURCHASE,5
SBI10006,2024-05-30,credit,salary,58256,SALARY CREDIT,6
SBI10006,2024-06-01,credit,savings_transfer,11442,SELF TRANSFER TO SAVINGS,6
SBI10006,2024-06-04,debit,emi,10317,EMI PAYMENT,6
SBI10006,2024-06-04,debit,travel,3099,TRAVEL PURCHASE,6
SBI10006,2024-06-05,debit,utilities,607,UTILITIES PURCHASE,6
SBI10006,2024-06-07,debit,groceries,2668,GROCERIES PURCHASE,6
SBI10006,2024-06-07,debit,shopping,4606,SHOPPING PURCHASE,6
SBI10006,2024-06-10,debit,shopping,4513,SHOPPING PURCHASE,6
SBI10006,2024-06-11,debit,groceries,3302,GROCERIES PURCHASE,6
SBI10006,2024-06-11,debit,medical,2760,MEDICAL PURCHASE,6
SBI10006,2024-06-12,debit,shopping,7794,SHOPPING PURCHASE,6
SBI10006,2024-06-17,debit,fuel,588,FUEL PURCHASE,6
SBI10006,2024-06-17,debit,groceries,1647,GROCERIES PURCHASE,6
SBI10006,2024-06-23,debit,entertainment,521,ENTERTAINMENT PURCHASE,6
SBI10006,2024-06-25,debit,shopping,1007,SHOPPING PURCHASE,6
SBI10006,2024-06-27,debit,fuel,2945,FUEL PURCHASE,6
SBI10007,2024-01-01,credit,salary,65647,SALARY CREDIT,1
SBI10007,2024-01-03,credit,savings_transfer,7105,SELF TRANSFER TO SAVINGS,1
SBI10007,2024-01-08,debit,dining,1536,DINING PURCHASE,1
SBI10007,2024-01-15,debit,travel,2269,TRAVEL PURCHASE,1
SBI10007,2024-01-15,debit,dining,839,DINING PURCHASE,1
SBI10007,2024-01-15,debit,dining,1777,DINING PURCHASE,1
SBI10007,2024-01-16,debit,medical,2420,MEDICAL PURCHASE,1
SBI10007,2024-01-20,debit,dining,1308,DINING PURCHASE,1
SBI10007,2024-01-22,debit,dining,1356,DINING PURCHASE,1
SBI10007,2024-01-24,debit,shopping,6276,SHOPPING PURCHASE,1
SBI10007,2024-01-25,debit,utilities,982,UTILITIES PURCHASE,1
SBI10007,2024-01-29,debit,travel,1431,TRAVEL PURCHASE,1
SBI10007,2024-01-31,credit,salary,65668,SALARY CREDIT,2
SBI10007,2024-02-01,debit,dining,1761,DINING PURCHASE,2
SBI10007,2024-02-02,credit,savings_transfer,4807,SELF TRANSFER TO SAVINGS,2
SBI10007,2024-02-04,debit,travel,1377,TRAVEL PURCHASE,2
SBI10007,2024-02-05,debit,shopping,6882,SHOPPING PURCHASE,2
SBI10007,2024-02-06,debit,utilities,850,UTILITIES PURCHASE,2
SBI10007,2024-02-14,debit,medical,1884,MEDICAL PURCHASE,2
SBI10007,2024-02-15,debit,shopping,6608,SHOPPING PURCHASE,2
SBI10007,2024-02-20,debit,shopping,5145,SHOPPING PURCHASE,2
SBI10007,2024-02-20,debit,travel,2202,TRAVEL PURCHASE,2
SBI10007,2024-02-24,debit,dining,260,DINING PURCHASE,2
SBI10007,2024-03-01,credit,salary,64965,SALARY CREDIT,3
SBI10007,2024-03-03,credit,savings_transfer,9986,SELF TRANSFER TO SAVINGS,3
SBI10007,2024-03-04,debit,travel,1750,TRAVEL PURCHASE,3
SBI10007,2024-03-08,debit,dining,663,DINING PURCHASE,3
SBI10007,2024-03-10,debit,groceries,2191,GROCERIES PURCHASE,3
SBI10007,2024-03-15,debit,groceries,3631,GROCERIES PURCHASE,3
SBI10007,2024-03-15,debit,travel,3616,TRAVEL PURCHASE,3
SBI10007,2024-03-17,debit,fuel,1063,FUEL PURCHASE,3
SBI10007,2024-03-18,debit,dining,1932,DINING PURCHASE,3
SBI10007,2024-03-24,debit,utilities,1176,UTILITIES PURCHASE,3
SBI10007,2024-03-24,debit,fuel,2031,FUEL PURCHASE,3
SBI10007,2024-03-25,debit,travel,1961,TRAVEL PURCHASE,3
SBI10007,2024-03-29,debit,dining,993,DINING PURCHASE,3
SBI10007,2024-03-29,debit,fuel,2506,FUEL PURCHASE,3
SBI10007,2024-03-29,debit,medical,2074,MEDICAL PURCHASE,3
SBI10007,2024-03-31,credit,salary,65523,SALARY CREDIT,4
SBI10007,2024-04-02,credit,savings_transfer,3670,SELF TRANSFER TO SAVINGS,4
SBI10007,2024-04-03,debit,fuel,2550,FUEL PURCHASE,4
SBI10007,2024-04-06,debit,utilities,1398,UTILITIES PURCHASE,4
SBI10007,2024-04-07,debit,groceries,1692,GROCERIES PURCHASE,4
SBI10007,2024-04-10,debit,entertainment,1455,ENTERTAINMENT PURCHASE,4
SBI10007,2024-04-13,debit,medical,2704,MEDICAL PURCHASE,4
SBI10007,2024-04-13,debit,fuel,1747,FUEL PURCHASE,4
SBI10007,2024-04-15,debit,fuel,673,FUEL PURCHASE,4
SBI10007,2024-04-15,debit,shopping,1863,SHOPPING PURCHASE,4
SBI10007,2024-04-15,debit,dining,1899,DINING PURCHASE,4
SBI10007,2024-04-17,debit,groceries,947,GROCERIES PURCHASE,4
SBI10007,2024-04-17,debit,travel,4706,TRAVEL PURCHASE,4
SBI10007,2024-04-17,debit,entertainment,1767,ENTERTAINMENT PURCHASE,4
SBI10007,2024-04-23,debit,groceries,2617,GROCERIES PURCHASE,4
SBI10007,2024-04-24,debit,entertainment,280,ENTERTAINMENT PURCHASE,4
SBI10007,2024-04-30,credit,salary,65689,SALARY CREDIT,5
SBI10007,2024-05-01,debit,fuel,1232,FUEL PURCHASE,5
SBI10007,2024-05-02,credit,savings_transfer,12011,SELF TRANSFER TO SAVINGS,5
SBI10007,2024-05-03,debit,fuel,1524,FUEL PURCHASE,5
SBI10007,2024-05-03,debit,utilities,433,UTILITIES PURCHASE,5
SBI10007,2024-05-13,debit,dining,1327,DINING PURCHASE,5
SBI10007,2024-05-14,debit,entertainment,862,ENTERTAINMENT PURCHASE,5
SBI10007,2024-05-17,debit,utilities,986,UTILITIES PURCHASE,5
SBI10007,2024-05-19,debit,fuel,1327,FUEL PURCHASE,5
SBI10007,2024-05-21,debit,fuel,1986,FUEL PURCHASE,5
SBI10007,2024-05-23,debit,medical,2856,MEDICAL PURCHASE,5
SBI10007,2024-05-23,debit,dining,1701,DINING PURCHASE,5
SBI10007,2024-05-30,credit,salary,65118,SALARY CREDIT,6
SBI10007,2024-05-31,debit,shopping,4257,SHOPPING PURCHASE,6
SBI10007,2024-06-01,credit,savings_transfer,3691,SELF TRANSFER TO SAVINGS,6
SBI10007,2024-06-04,debit,utilities,615,UTILITIES PURCHASE,6
SBI10007,2024-06-05,debit,dining,1979,DINING PURCHASE,6
SBI10007,2024-06-05,debit,dining,1775,DINING PURCHASE,6
SBI10007,2024-06-09,debit,fuel,1240,FUEL PURCHASE,6
SBI10007,2024-06-13,debit,groceries,1761,GROCERIES PURCHASE,6
SBI10007,2024-06-18,debit,medical,2901,MEDICAL PURCHASE,6
SBI10007,2024-06-19,debit,groceries,3635,GROCERIES PURCHASE,6
SBI10007,2024-06-23,debit,shopping,6796,SHOPPING PURCHASE,6
SBI10007,2024-06-27,debit,fuel,2542,FUEL PURCHASE,6
SBI10008,2024-01-01,credit,salary,70715,SALARY CREDIT,1
SBI10008,2024-01-03,credit,savings_transfer,12091,SELF TRANSFER TO SAVINGS,1
SBI10008,2024-01-03,debit,travel,1814,TRAVEL PURCHASE,1
SBI10008,2024-01-03,debit,dining,1537,DINING PURCHASE,1
SBI10008,2024-01-03,debit,medical,795,MEDICAL PURCHASE,1
SBI10008,2024-01-03,debit,medical,581,MEDICAL PURCHASE,1
SBI10008,2024-01-05,debit,groceries,2207,GROCERIES PURCHASE,1
SBI10008,2024-01-07,debit,dining,1576,DINING PURCHASE,1
SBI10008,2024-01-08,debit,travel,4197,TRAVEL PURCHASE,1
SBI10008,2024-01-09,debit,groceries,2741,GROCERIES PURCHASE,1
SBI10008,2024-01-12,debit,shopping,1218,SHOPPING PURCHASE,1
SBI10008,2024-01-15,debit,fuel,2309,FUEL PURCHASE,1
SBI10008,2024-01-16,debit,dining,1734,DINING PURCHASE,1
SBI10008,2024-01-21,debit,utilities,1429,UTILITIES PURCHASE,1
SBI10008,2024-01-21,debit,shopping,5649,SHOPPING PURCHASE,1
SBI10008,2024-01-21,debit,shopping,5914,SHOPPING PURCHASE,1
SBI10008,2024-01-23,debit,groceries,2867,GROCERIES PURCHASE,1
SBI10008,2024-01-31,credit,salary,70945,SALARY CREDIT,2
SBI10008,2024-02-02,credit,savings_transfer,6705,SELF TRANSFER TO SAVINGS,2
SBI10008,2024-02-04,debit,dining,1622,DINING PURCHASE,2
SBI10008,2024-02-05,debit,medical,2716,MEDICAL PURCHASE,2
SBI10008,2024-02-09,debit,medical,2352,MEDICAL PURCHASE,2
SBI10008,2024-02-10,debit,utilities,1164,UTILITIES PURCHASE,2
SBI10008,2024-02-11,debit,shopping,4817,SHOPPING PURCHASE,2
SBI10008,2024-02-14,debit,shopping,5487,SHOPPING PURCHASE,2
SBI10008,2024-02-16,debit,utilities,1438,UTILITIES PURCHASE,2
SBI10008,2024-02-17,debit,entertainment,629,ENTERTAINMENT PURCHASE,2
SBI10008,2024-02-17,debit,fuel,2538,FUEL PURCHASE,2
SBI10008,2024-02-19,debit,utilities,1488,UTILITIES PURCHASE,2
SBI10008,2024-02-20,debit,travel,776,TRAVEL PURCHASE,2
SBI10008,2024-02-27,debit,entertainment,338,ENTERTAINMENT PURCHASE,2
SBI10008,2024-02-27,debit,entertainment,1327,ENTERTAINMENT PURCHASE,2
SBI10008,2024-03-01,credit,salary,70663,SALARY CREDIT,3
SBI10008,2024-03-02,debit,utilities,1152,UTILITIES PURCHASE,3
SBI10008,2024-03-02,debit,travel,1948,TRAVEL PURCHASE,3
SBI10008,2024-03-03,credit,savings_transfer,12096,SELF TRANSFER TO SAVINGS,3
SBI10008,2024-03-08,debit,shopping,512,SHOPPING PURCHASE,3
SBI10008,2024-03-10,debit,shopping,6973,SHOPPING PURCHASE,3
SBI10008,2024-03-11,debit,utilities,814,UTILITIES PURCHASE,3
SBI10008,2024-03-13,debit,medical,2495,MEDICAL PURCHASE,3
SBI10008,2024-03-14,debit,medical,2530,MEDICAL PURCHASE,3
SBI10008,2024-03-15,debit,entertainment,293,ENTERTAINMENT PURCHASE,3
SBI10008,2024-03-23,debit,utilities,882,UTILITIES PURCHASE,3
SBI10008,2024-03-25,debit,utilities,624,UTILITIES PURCHASE,3
SBI10008,2024-03-26,debit,medical,225,MEDICAL PURCHASE,3
SBI10008,2024-03-31,credit,salary,70789,SALARY CREDIT,4
SBI10008,2024-04-02,credit,savings_transfer,13709,SELF TRANSFER TO SAVINGS,4
SBI10008,2024-04-07,debit,groceries,2865,GROCERIES PURCHASE,4
SBI10008,2024-04-11,debit,travel,3068,TRAVEL PURCHASE,4
SBI10008,2024-04-15,debit,medical,1895,MEDICAL PURCHASE,4
SBI10008,2024-04-16,debit,fuel,645,FUEL PURCHASE,4
SBI10008,2024-04-16,debit,dining,518,DINING PURCHASE,4
SBI10008,2024-04-18,debit,medical,2394,MEDICAL PURCHASE,4
SBI10008,2024-04-19,debit,shopping,6438,SHOPPING PURCHASE,4
SBI10008,2024-04-26,debit,medical,1648,MEDICAL PURCHASE,4
SBI10008,2024-04-27,debit,groceries,2634,GROCERIES PURCHASE,4
SBI10008,2024-04-28,debit,fuel,2699,FUEL PURCHASE,4
SBI10008,2024-04-30,credit,salary,70226,SALARY CREDIT,5
SBI10008,2024-05-02,credit,savings_transfer,13809,SELF TRANSFER TO SAVINGS,5
SBI10008,2024-05-04,debit,dining,966,DINING PURCHASE,5
SBI10008,2024-05-06,debit,entertainment,1418,ENTERTAINMENT PURCHASE,5
SBI10008,2024-05-08,debit,fuel,2022,FUEL PURCHASE,5
SBI10008,2024-05-11,debit,groceries,2036,GROCERIES PURCHASE,5
SBI10008,2024-05-14,debit,shopping,1211,SHOPPING PURCHASE,5
SBI10008,2024-05-15,debit,utilities,1236,UTILITIES PURCHASE,5
SBI10008,2024-05-17,debit,travel,2776,TRAVEL PURCHASE,5
SBI10008,2024-05-19,debit,dining,1440,DINING PURCHASE,5
SBI10008,2024-05-23,debit,medical,329,MEDICAL PURCHASE,5
SBI10008,2024-05-25,debit,groceries,1327,GROCERIES PURCHASE,5
SBI10008,2024-05-27,debit,fuel,1739,FUEL PURCHASE,5
SBI10008,2024-05-28,debit,utilities,831,UTILITIES PURCHASE,5
SBI10008,2024-05-30,credit,salary,70184,SALARY CREDIT,6
SBI10008,2024-05-31,debit,utilities,836,UTILITIES PURCHASE,6
SBI10008,2024-06-01,credit,savings_transfer,12001,SELF TRANSFER TO SAVINGS,6
SBI10008,2024-06-03,debit,groceries,2632,GROCERIES PURCHASE,6
SBI10008,2024-06-06,debit,dining,1683,DINING PURCHASE,6
SBI10008,2024-06-10,debit,travel,4260,TRAVEL PURCHASE,6
SBI10008,2024-06-10,debit,utilities,1156,UTILITIES PURCHASE,6
SBI10008,2024-06-14,debit,groceries,2087,GROCERIES PURCHASE,6
SBI10008,2024-06-21,debit,groceries,3973,GROCERIES PURCHASE,6
SBI10008,2024-06-24,debit,shopping,3181,SHOPPING PURCHASE,6
SBI10008,2024-06-24,debit,dining,1985,DINING PURCHASE,6
SBI10008,2024-06-26,debit,utilities,1257,UTILITIES PURCHASE,6
SBI10009,2024-01-01,credit,salary,32623,SALARY CREDIT,1
SBI10009,2024-01-03,credit,savings_transfer,4813,SELF TRANSFER TO SAVINGS,1
SBI10009,2024-01-06,debit,emi,15392,EMI PAYMENT,1
SBI10009,2024-01-08,debit,utilities,1311,UTILITIES PURCHASE,1
SBI10009,2024-01-10,debit,utilities,505,UTILITIES PURCHASE,1
SBI10009,2024-01-10,debit,dining,434,DINING PURCHASE,1
SBI10009,2024-01-11,debit,travel,2566,TRAVEL PURCHASE,1
SBI10009,2024-01-12,debit,travel,1942,TRAVEL PURCHASE,1
SBI10009,2024-01-21,debit,groceries,2792,GROCERIES PURCHASE,1
SBI10009,2024-01-22,debit,shopping,7808,SHOPPING PURCHASE,1
SBI10009,2024-01-26,debit,medical,2006,MEDICAL PURCHASE,1
SBI10009,2024-01-31,credit,salary,32197,SALARY CREDIT,2
SBI10009,2024-02-02,credit,savings_transfer,4281,SELF TRANSFER TO SAVINGS,2
SBI10009,2024-02-03,debit,dining,837,DINING PURCHASE,2
